Year;Month;Day;Lat;Lon;Depth;Mag
1959;10;28;41,45;71,90;10;3,2
1959;10;28;41,27;71,87;25;3,1
1959;11;2;40,57;73,35;25;4,8
1959;11;5;41,73;70,12;15;3,1
1959;11;7;37,80;67,80;5;3,0
1959;11;17;39,51;71,17;16;2,8
1959;11;25;40,93;72,10;5;3,2
1959;11;26;41,69;73,01;20;3,7
1959;11;26;41,70;70,05;15;3,1
1959;12;17;38,65;68,02;30;3,7
1959;12;19;39,50;73,30;5;3,3
1959;12;26;41,62;70,78;10;3,2
1959;12;27;41,62;70,07;15;3,3
1959;12;27;41,67;70,07;15;2,9
1959;12;31;40,35;73,17;15;3,3
1959;12;31;41,07;70,02;15;3,1
1960;1;8;41,22;71,37;5;3,0
1960;1;19;40,07;71,87;10;3,2
1960;1;21;40,85;72,43;5;4,0
1960;1;24;40,00;69,50;5;3,2
1960;1;26;39,50;73,10;5;3,3
1960;2;14;40,10;73,40;5;3,5
1960;2;16;40,00;68,50;5;3,3
1960;2;18;40,43;72,24;15;3,2
1960;2;21;40,08;73,07;5;3,6
1960;2;21;40,20;71,68;30;4,2
1960;2;22;40,18;71,73;15;3,3
1960;2;27;42,08;71,90;15;3,1
1960;2;29;41,22;71,85;5;3,6
1960;3;3;40,10;72,50;5;3,6
1960;3;7;41,70;70,00;5;3,1
1960;3;8;39,80;73,11;5;2,6
1960;3;15;41,96;72,10;10;3,1
1960;3;15;38,02;67,98;15;2,7
1960;3;15;38,02;67,98;15;2,7
1960;3;21;40,10;69,70;5;3,1
1960;4;3;40,62;69,17;5;3,3
1960;4;5;39,88;70,46;15;3,4
1960;4;9;40,00;71,90;5;3,1
1960;4;10;40,62;73,46;10;3,2
1960;4;13;40,52;72,27;10;2,8
1960;4;15;41,92;72,17;5;3,8
1960;4;21;40,30;73,20;5;3,2
1960;4;25;41,03;72,10;5;3,6
1960;4;27;39,90;71,00;5;2,8
1960;5;1;43,30;67,70;5;3,3
1960;5;1;39,30;67,20;5;3,2
1960;5;4;41,18;72,00;5;3,0
1960;5;5;41,10;72,03;5;3,1
1960;5;6;39,50;69,20;5;2,7
1960;5;17;40,10;73,10;5;2,9
1960;5;18;39,50;73,90;5;3,0
1960;5;18;39,50;73,90;5;2,6
1960;5;23;39,56;71,16;8;2,6
1960;5;30;40,19;71,42;5;3,4
1960;5;31;40,60;69,20;5;3,3
1960;6;6;41,92;72,98;15;2,8
1960;6;10;41,95;72,42;5;3,2
1960;6;10;40,50;70,30;5;2,8
1960;6;11;42,08;72,10;5;3,1
1960;6;14;39,63;68,60;5;2,8
1960;6;19;40,73;73,04;15;3,5
1960;6;22;41,85;73,10;15;3,1
1960;6;22;41,60;67,58;15;3,4
1960;7;4;41,92;71,93;5;2,8
1960;7;5;40,10;71,80;5;2,8
1960;7;7;40,75;73,27;15;4,0
1960;7;10;41,73;71,60;15;3,0
1960;7;10;42,05;72,08;15;3,3
1960;7;13;40,10;66,70;5;3,3
1960;7;20;41,10;72,53;15;2,9
1960;7;24;41,88;71,88;15;2,8
1960;7;29;41,37;71,45;20;2,8
1960;8;1;40,20;71,42;15;3,4
1960;8;1;40,74;73,43;20;2,6
1960;8;3;41,78;72,07;10;4,1
1960;8;8;41,78;71,96;15;3,5
1960;8;11;39,57;71,25;5;2,8
1960;8;13;40,58;73,33;10;2,9
1960;8;14;41,17;72,53;15;2,8
1960;8;18;39,80;73,60;5;2,9
1960;8;24;41,15;72,60;10;2,8
1960;8;25;40,18;68,37;15;3,0
1960;8;25;42,02;72,12;5;3,0
1960;8;27;40,20;73,70;5;2,6
1960;8;30;40,50;72,90;5;2,6
1960;9;3;38,72;68,47;10;2,7
1960;9;3;37,30;66,50;5;4,2
1960;9;4;41,03;72,32;5;3,2
1960;9;6;41,10;73,40;5;3,1
1960;9;6;39,61;70,41;25;3,0
1960;9;6;41,04;72,34;15;3,1
1960;9;9;39,97;71,37;5;3,0
1960;9;12;41,78;72,71;5;3,2
1960;9;12;40,65;71,87;5;3,4
1960;9;15;39,60;73,70;5;3,9
1960;9;15;40,83;68,27;15;2,8
1960;9;15;40,83;73,25;10;3,4
1960;9;17;41,08;72,92;20;2,9
1960;9;20;40,85;72,92;10;3,6
1960;9;27;37,97;68,45;5;3,7
1960;9;29;39,61;71,20;8;2,8
1960;9;29;41,17;71,47;15;2,7
1960;9;29;41,20;71,80;10;3,4
1960;9;30;40,00;71,50;5;2,8
1960;10;1;41,40;72,40;5;2,9
1960;10;6;39,90;72,20;5;2,6
1960;10;11;41,32;71,87;25;3,8
1960;10;13;41,88;71,83;5;3,1
1960;10;18;38,83;68,13;20;3,3
1960;10;21;41,57;73,12;30;3,2
1960;10;27;39,20;67,80;5;2,6
1960;10;30;39,97;69,52;15;2,9
1960;11;2;41,53;72,70;5;2,8
1960;11;5;38,92;68,45;15;2,6
1960;11;5;39,90;73,10;5;3,6
1960;11;7;42,70;74,00;5;3,2
1960;11;15;40,98;73,57;10;3,6
1960;11;26;40,20;70,90;5;2,9
1960;11;27;40,80;73,22;15;2,6
1960;12;8;41,28;71,82;5;3,7
1960;12;18;41,67;70,12;12;3,7
1960;12;21;39,90;73,70;5;2,6
1960;12;24;40,10;73,70;5;3,3
1960;12;27;41,78;72,73;5;2,8
1960;12;28;39,50;72,90;5;3,2
1960;12;30;39,70;69,80;5;2,6
1961;1;2;41,60;70,20;5;2,8
1961;1;2;42,17;68,92;5;2,6
1961;1;5;41,60;73,20;5;3,3
1961;1;5;40,97;72,62;5;2,9
1961;1;7;40,70;71,00;5;2,5
1961;1;9;39,70;73,00;5;2,5
1961;1;10;41,37;73,33;5;2,6
1961;1;15;40,93;71,92;10;2,7
1961;1;15;40,30;72,30;5;2,9
1961;1;16;40,15;69,60;5;3,2
1961;1;21;41,32;73,08;15;3,1
1961;1;23;40,50;72,50;5;3,1
1961;1;26;40,08;68,02;15;2,9
1961;1;27;42,43;72,45;15;2,9
1961;2;12;40,75;72,58;5;2,9
1961;2;17;41,95;72,75;5;2,6
1961;2;21;39,50;73,00;5;2,8
1961;2;23;39,90;71,20;5;2,8
1961;2;23;41,52;73,63;25;3,2
1961;2;26;41,98;72,17;10;3,2
1961;3;7;40,10;72,70;5;3,0
1961;3;9;41,87;71,87;5;2,9
1961;3;10;40,03;72,70;5;3,1
1961;3;12;40,13;69,23;5;2,8
1961;3;12;39,60;73,50;5;3,5
1961;3;13;39,50;69,40;5;3,1
1961;3;14;41,73;69,67;5;2,9
1961;3;19;41,78;72,63;10;3,2
1961;3;21;40,15;69,87;15;2,8
1961;3;28;39,90;73,73;10;4,0
1961;3;29;41,62;72,42;5;2,6
1961;3;31;40,05;70,20;15;3,2
1961;4;1;41,80;73,07;5;2,8
1961;4;3;40,12;71,20;15;3,5
1961;4;5;40,50;70,71;10;3,7
1961;4;5;42,03;69,33;5;2,5
1961;4;5;40,42;70,72;10;3,7
1961;4;5;40,00;67,50;5;4,0
1961;4;7;39,64;72,89;25;5,5
1961;4;7;39,60;72,90;5;2,6
1961;4;8;39,50;73,00;5;3,5
1961;4;9;42,17;72,71;5;2,6
1961;4;12;41,53;72,56;5;2,7
1961;4;12;41,53;69,35;5;2,7
1961;4;15;40,21;68,87;15;2,6
1961;4;20;41,37;73,82;10;4,3
1961;4;20;41,28;72,12;5;2,8
1961;4;23;40,67;69,22;15;2,8
1961;4;24;37,00;68,50;5;2,9
1961;4;28;40,43;72,18;15;3,3
1961;4;30;39,50;72,80;5;2,9
1961;4;30;39,60;73,00;5;3,0
1961;5;1;39,50;72,80;5;3,0
1961;5;1;40,15;69,75;5;3,2
1961;5;1;39,53;69,38;5;2,8
1961;5;9;39,30;67,40;5;3,3
1961;5;10;40,40;73,70;5;3,3
1961;5;12;42,13;69,42;5;3,3
1961;5;17;40,77;71,16;10;3,3
1961;5;22;40,33;73,58;15;3,9
1961;5;25;41,68;73,43;5;3,6
1961;6;2;38,78;68,25;20;2,8
1961;6;3;41,07;71,42;15;3,4
1961;6;3;42,65;72,70;20;2,8
1961;6;8;39,80;73,60;5;2,8
1961;6;10;39,79;70,79;10;2,9
1961;6;15;40,38;72,03;15;3,4
1961;6;17;41,00;73,60;5;2,8
1961;6;21;41,30;73,04;10;2,8
1961;6;26;39,50;73,60;5;4,0
1961;6;28;37,00;68,40;5;3,2
1961;6;29;40,98;72,68;5;3,2
1961;7;1;39,50;73,80;5;3,2
1961;7;3;41,25;73,00;25;3,4
1961;7;7;39,73;70,30;5;2,5
1961;7;10;40,30;72,08;5;3,2
1961;7;12;39,50;73,00;5;3,1
1961;7;13;40,70;68,85;30;2,8
1961;7;17;41,25;72,45;20;4,6
1961;7;18;41,00;73,90;5;3,3
1961;7;18;41,34;72,75;5;2,8
1961;7;22;40,25;70,33;20;4,7
1961;7;22;40,28;70,38;5;2,6
1961;7;25;40,77;73,18;15;3,3
1961;7;25;41,25;72,33;15;3,0
1961;7;26;40,46;72,25;35;3,3
1961;7;29;39,90;73,30;5;2,8
1961;8;2;40,70;73,70;5;3,2
1961;8;2;41,08;72,37;10;2,9
1961;8;4;39,80;73,40;5;2,9
1961;8;16;40,63;69,35;5;2,8
1961;8;20;41,71;71,75;5;3,0
1961;8;22;40,57;73,22;20;3,1
1961;8;23;38,56;68,50;25;5,3
1961;8;24;40,53;70,55;5;3,1
1961;8;26;38,87;68,47;3;2,7
1961;8;29;40,80;72,90;5;3,2
1961;8;29;40,38;72,90;5;2,7
1961;9;3;41,17;72,71;15;2,8
1961;9;5;41,56;72,39;5;2,2
1961;9;7;41,33;72,28;20;2,6
1961;9;9;42,40;70,40;5;2,9
1961;9;10;40,42;72,63;5;2,9
1961;9;11;40,65;73,15;5;3,4
1961;9;11;40,37;73,10;10;2,9
1961;9;11;40,40;73,20;5;2,7
1961;9;16;40,50;72,53;10;3,3
1961;9;21;41,29;71,88;25;3,9
1961;9;21;41,30;71,87;20;3,7
1961;9;21;41,47;72,20;20;2,8
1961;9;24;42,63;71,55;5;2,7
1961;9;25;40,20;73,40;5;2,9
1961;9;26;39,60;73,20;5;3,1
1961;9;27;40,42;72,21;5;3,2
1961;9;28;38,75;68,23;15;2,9
1961;9;30;39,90;73,20;5;2,9
1961;10;3;40,12;71,07;5;2,8
1961;10;4;40,57;70,85;25;3,6
1961;10;7;41,03;72,13;20;3,1
1961;10;9;37,10;68,40;5;3,8
1961;10;10;40,82;69,07;5;4,1
1961;10;15;42,12;69,12;5;2,8
1961;10;16;40,05;70,42;5;3,1
1961;10;29;39,70;73,50;5;2,7
1961;11;4;41,67;72,57;10;2,8
1961;11;6;40,62;73,07;5;2,7
1961;11;6;41,30;73,02;5;2,8
1961;11;13;41,18;72,00;20;2,7
1961;11;21;40,54;70,18;15;4,3
1961;11;27;40,58;72,95;15;2,8
1961;12;1;39,87;71,20;10;2,7
1961;12;1;41,05;73,10;10;2,6
1961;12;8;40,93;68,62;15;3,0
1961;12;14;40,43;72,10;15;2,8
1961;12;17;41,83;72,92;10;2,8
1961;12;18;42,02;67,22;5;3,8
1961;12;18;39,92;71,73;20;3,6
1961;12;21;39,83;68,52;15;3,1
1961;12;22;39,80;71,30;5;2,6
1961;12;26;40,21;69,32;5;2,9
1961;12;29;41,03;68,83;5;2,6
1962;1;3;40,52;70,28;15;3,3
1962;1;4;39,65;70,00;5;2,8
1962;1;15;37,50;67,70;5;2,9
1962;1;17;40,67;72,72;15;3,3
1962;1;25;39,80;72,80;5;2,7
1962;1;28;42,05;72,20;5;2,9
1962;1;29;39,97;70,20;10;2,8
1962;2;8;40,05;69,58;5;3,5
1962;2;9;41,96;71,85;10;2,8
1962;2;14;41,80;73,00;5;3,1
1962;3;5;40,17;71,45;10;3,2
1962;3;16;40,00;72,00;5;2,8
1962;3;24;40,12;71,55;10;2,8
1962;3;25;41,48;71,52;5;2,7
1962;3;29;40,10;73,40;5;2,8
1962;4;5;41,93;72,03;20;2,8
1962;4;5;41,92;71,93;20;2,8
1962;4;8;37,00;68,50;5;3,3
1962;4;9;40,42;73,17;35;2,8
1962;4;10;40,73;72,23;5;2,8
1962;4;14;40,17;73,90;20;2,8
1962;4;17;40,17;71,58;30;3,2
1962;4;22;40,05;71,53;5;2,8
1962;4;25;39,60;73,80;5;3,3
1962;4;30;38,50;67,70;5;3,9
1962;5;5;39,50;72,80;5;2,8
1962;5;9;40,80;73,40;5;3,1
1962;5;9;40,79;73,04;20;3,3
1962;5;15;41,02;72,62;5;2,8
1962;5;18;40,65;72,43;15;3,1
1962;5;18;40,70;72,50;15;2,8
1962;5;19;41,90;67,80;5;3,9
1962;5;19;39,55;73,60;5;4,7
1962;5;20;41,50;73,00;20;3,2
1962;5;23;39,60;73,20;5;2,8
1962;5;27;40,20;73,30;5;2,8
1962;5;27;40,82;73,52;15;3,3
1962;5;28;40,10;72,40;5;2,8
1962;6;12;41,27;68,85;5;2,9
1962;6;12;40,23;70,04;5;3,3
1962;6;14;39,70;73,20;5;2,8
1962;6;15;40,28;73,00;20;3,3
1962;6;18;40,08;70,02;5;2,8
1962;6;19;41,10;71,23;5;3,3
1962;6;27;41,00;73,30;5;2,8
1962;7;9;40,45;73,33;15;2,8
1962;7;17;39,60;69,10;5;3,1
1962;7;29;41,33;68,82;5;2,8
1962;8;1;41,00;69,00;5;2,7
1962;8;3;40,92;73,24;18;5,6
1962;8;3;40,83;73,50;20;2,8
1962;8;13;39,50;72,00;5;3,0
1962;8;16;40,50;72,33;10;2,8
1962;8;19;41,32;72,40;15;2,8
1962;8;23;39,50;73,60;5;2,6
1962;8;25;40,92;72,53;10;2,8
1962;9;1;41,05;68,84;5;2,9
1962;9;3;41,50;72,60;20;2,8
1962;9;5;40,80;71,50;10;3,1
1962;9;6;40,70;71,20;5;2,8
1962;9;8;39,67;71,07;15;2,6
1962;9;12;39,50;72,60;15;4,1
1962;9;27;40,80;71,45;5;2,8
1962;10;1;41,73;71,77;20;3,2
1962;10;1;39,95;69,05;25;2,7
1962;10;3;40,78;73,78;10;2,6
1962;10;4;40,23;69,95;5;2,8
1962;10;5;41,58;71,72;22;2,8
1962;10;9;41,57;73,15;10;3,9
1962;10;12;39,68;72,33;20;3,3
1962;10;13;39,85;69,77;10;2,6
1962;10;19;38,53;68,50;22;2,7
1962;10;26;42,20;67,70;5;3,3
1962;10;27;41,20;69,08;5;3,3
1962;11;1;41,80;72,28;20;2,6
1962;11;9;39,50;73,70;5;3,1
1962;11;10;39,60;71,70;5;2,9
1962;11;12;39,68;72,33;20;3,2
1962;11;29;41,30;72,80;20;4,3
1962;12;8;40,70;73,27;20;3,7
1962;12;10;41,63;73,03;20;3,3
1962;12;18;40,00;71,50;18;4,9
1962;12;18;40,00;71,58;10;3,1
1962;12;18;40,00;71,50;5;3,2
1962;12;21;37,92;68,25;5;3,9
1962;12;24;39,50;73,20;5;2,8
1962;12;27;41,62;70,07;15;3,3
1963;1;1;42,28;71,43;5;2,6
1963;1;3;41,52;71,37;5;2,8
1963;1;5;40,03;72,77;10;2,7
1963;1;6;39,70;73,80;5;3,3
1963;1;10;40,03;68,49;5;2,8
1963;1;10;40,77;72,85;10;2,7
1963;1;12;41,55;72,52;6;2,7
1963;1;15;41,37;71,38;5;2,9
1963;1;16;40,86;68,50;5;2,9
1963;1;19;42,20;71,15;5;2,8
1963;1;25;40,97;73,71;10;3,3
1963;1;26;39,50;73,70;5;3,4
1963;2;3;40,60;74,00;20;2,6
1963;2;4;39,73;69,85;5;3,3
1963;2;6;40,74;72,34;15;3,1
1963;2;9;40,73;73,10;15;2,8
1963;2;13;41,68;71,27;5;2,8
1963;2;16;40,79;69,43;5;2,8
1963;2;18;39,50;67,70;5;3,2
1963;2;18;42,00;72,02;20;2,8
1963;2;19;41,67;73,05;20;2,7
1963;2;19;40,10;71,60;5;3,1
1963;2;20;41,07;72,16;20;2,8
1963;2;21;40,94;68,59;5;3,3
1963;2;26;41,05;73,93;10;3,5
1963;2;28;41,55;71,48;25;2,8
1963;3;19;42,45;71,03;5;2,8
1963;3;20;41,23;70,85;20;2,8
1963;3;24;39,50;73,00;5;2,9
1963;3;25;40,71;69,74;20;2,8
1963;3;25;41,65;72,58;6;3,1
1963;3;26;39,60;73,90;5;3,1
1963;4;3;41,25;71,91;5;2,8
1963;4;3;40,03;72,33;20;3,3
1963;4;5;38,78;68,20;5;2,9
1963;4;6;39,66;69,57;15;2,8
1963;4;8;41,68;72,67;10;4,1
1963;4;8;41,90;72,03;5;3,3
1963;4;17;40,05;68,18;15;2,6
1963;4;19;39,60;73,80;5;2,7
1963;4;21;41,70;70,20;10;3,3
1963;4;27;41,65;71,75;10;2,8
1963;4;29;42,02;72,00;10;3,3
1963;5;1;37,20;68,30;5;2,6
1963;5;2;40,05;70,30;5;2,7
1963;5;2;37,30;68,30;5;2,7
1963;5;6;40,28;69,48;5;2,8
1963;5;16;40,07;73,02;15;2,7
1963;5;19;39,79;67,78;15;2,8
1963;5;19;41,65;68,80;5;2,8
1963;5;19;38,73;67,93;15;3,7
1963;5;25;40,77;72,42;15;3,3
1963;5;26;41,68;72,77;9;2,6
1963;5;26;39,80;70,40;5;2,6
1963;5;28;40,40;73,00;5;2,8
1963;5;30;40,42;72,83;25;2,8
1963;6;1;37,10;68,30;5;3,0
1963;6;11;42,49;70,48;15;2,7
1963;6;13;40,62;73,25;15;3,9
1963;6;14;41,85;72,52;15;3,3
1963;6;21;42,20;72,90;5;2,8
1963;6;24;41,85;72,23;25;2,6
1963;6;25;41,17;71,77;5;2,8
1963;6;29;42,37;69,92;5;2,8
1963;6;30;41,50;70,07;15;2,8
1963;7;4;40,51;72,03;10;2,8
1963;7;4;41,67;72,67;10;3,3
1963;7;21;39,99;71,19;5;3,7
1963;7;27;41,73;72,50;10;2,9
1963;8;4;40,96;72,42;15;2,8
1963;8;8;39,83;72,08;15;3,7
1963;8;11;39,70;70,93;10;2,4
1963;8;14;40,08;71,32;15;3,3
1963;8;15;39,60;73,70;5;2,6
1963;8;20;37,70;68,40;5;2,7
1963;8;22;41,63;72,63;5;2,8
1963;8;22;39,83;69,87;15;3,0
1963;8;27;41,65;72,43;5;2,8
1963;8;30;40,87;72,50;5;2,6
1963;9;1;40,75;73,25;15;2,8
1963;9;5;41,80;72,60;15;2,6
1963;9;6;40,62;73,28;15;2,8
1963;9;13;39,62;71,23;5;2,6
1963;9;19;41,87;72,17;15;3,3
1963;9;22;40,05;71,10;5;2,6
1963;9;23;40,98;72,67;15;2,8
1963;9;29;40,05;71,58;10;2,9
1963;10;1;40,83;73,80;15;3,3
1963;10;2;41,90;71,30;5;3,3
1963;10;4;41,07;71,23;10;3,4
1963;10;6;40,40;73,47;5;3,4
1963;10;7;40,90;73,12;15;2,6
1963;10;11;39,93;69,67;5;2,8
1963;10;12;41,65;72,85;25;2,8
1963;10;13;41,55;73,30;15;3,3
1963;10;14;40,02;68,48;15;2,8
1963;10;19;41,17;71,63;5;4,7
1963;10;22;39,54;67,72;5;2,8
1963;10;23;40,02;73,52;5;2,7
1963;10;26;42,23;73,38;5;2,8
1963;11;4;41,88;72,33;5;3,1
1963;11;8;40,95;68,97;5;2,8
1963;11;9;40,02;69,27;5;2,8
1963;11;10;39,97;69,32;5;2,7
1963;11;11;39,35;67,45;5;3,3
1963;11;14;39,93;70,25;5;2,7
1963;11;14;40,57;72,18;30;2,8
1963;11;16;42,07;69,92;5;2,7
1963;11;16;39,95;71,83;20;3,1
1963;11;23;40,73;73,26;10;2,8
1963;11;26;41,62;73,53;30;2,6
1963;11;28;40,25;72,73;15;2,6
1963;11;30;39,62;67,35;15;3,4
1963;12;2;41,42;71,83;15;2,9
1963;12;3;39,91;71,25;5;3,2
1963;12;8;41,60;73,50;10;2,8
1963;12;10;40,20;72,62;10;2,7
1963;12;14;42,23;70,13;5;2,7
1963;12;15;40,96;72,87;15;2,6
1963;12;15;40,94;72,87;15;3,0
1963;12;17;39,80;73,10;5;2,6
1963;12;21;40,09;70,53;5;3,7
1963;12;22;39,92;70,07;5;2,8
1963;12;25;40,02;70,00;15;3,3
1963;12;27;41,53;73,40;10;3,0
1963;12;27;41,03;70,98;20;3,2
1963;12;30;40,67;73,27;20;3,3
1964;1;1;37,10;68,50;5;2,6
1964;1;5;41,82;71,92;10;2,8
1964;1;7;39,50;73,80;5;4,7
1964;2;5;39,50;71,70;5;3,2
1964;2;5;39,50;71,80;5;3,2
1964;2;10;40,67;73,22;15;3,9
1964;2;10;38,70;68,18;5;4,6
1964;2;17;37,00;68,50;5;4,2
1964;2;25;41,92;73,42;30;2,8
1964;2;28;40,64;73,15;15;2,8
1964;3;2;40,66;73,15;15;2,8
1964;3;5;41,10;72,37;10;2,8
1964;3;7;41,23;72,23;30;3,3
1964;3;14;41,55;73,13;10;3,3
1964;3;22;40,12;69,10;15;4,2
1964;3;23;41,73;71,43;25;3,3
1964;3;24;40,32;72,42;15;2,8
1964;3;25;37,10;68,30;5;2,7
1964;3;27;38,70;68,23;30;2,7
1964;3;28;41,70;72,37;30;3,3
1964;3;29;40,33;72,50;20;2,6
1964;3;31;41,95;72,20;15;3,9
1964;4;2;40,32;71,52;10;2,8
1964;4;3;41,40;69,90;5;2,8
1964;4;4;38,25;68,08;10;2,6
1964;4;9;39,53;71,08;5;2,6
1964;4;13;40,90;73,90;20;2,5
1964;4;15;40,73;73,17;15;2,8
1964;4;30;41,70;72,58;30;2,8
1964;5;2;41,87;71,70;20;3,3
1964;5;8;41,30;71,28;10;2,6
1964;5;9;40,10;73,00;20;3,9
1964;5;9;40,27;72,93;25;2,7
1964;5;12;40,23;72,98;25;3,4
1964;5;13;40,85;69,38;5;2,8
1964;5;14;40,85;73,97;15;3,3
1964;5;15;41,48;73,28;30;2,8
1964;5;15;40,38;72,20;20;2,8
1964;5;15;40,23;73,05;25;3,3
1964;5;16;41,57;71,47;15;3,8
1964;5;17;42,30;70,73;5;2,8
1964;5;17;40,18;72,20;10;2,8
1964;5;22;39,00;64,50;5;3,9
1964;5;23;40,17;72,33;30;2,8
1964;5;26;41,75;72,12;20;3,3
1964;5;26;39,50;74,00;5;4,1
1964;5;27;40,32;72,57;5;2,8
1964;5;29;40,48;72,35;20;2,8
1964;6;1;42,18;70,35;5;3,3
1964;6;2;41,00;73,42;15;2,8
1964;6;9;40,10;71,55;5;2,8
1964;6;13;37,20;68,30;5;3,3
1964;6;13;37,50;68,10;5;3,3
1964;6;15;38,30;67,80;5;2,7
1964;6;18;39,80;72,80;15;3,9
1964;6;20;37,40;68,00;5;3,8
1964;6;22;39,70;73,73;5;3,9
1964;6;22;39,60;74,00;5;3,3
1964;6;27;41,78;68,58;5;3,9
1964;6;27;41,10;73,60;15;2,9
1964;7;4;40,06;71,62;15;2,8
1964;7;5;39,57;71,74;20;2,6
1964;7;12;40,97;72,58;5;2,8
1964;7;16;42,03;70,30;5;2,8
1964;7;17;41,75;72,63;30;2,7
1964;7;20;41,63;72,13;5;2,8
1964;7;23;39,50;64,00;5;3,9
1964;7;27;38,65;68,50;10;4,0
1964;7;29;41,10;72,25;25;2,8
1964;8;8;40,86;68,36;5;2,8
1964;8;13;40,00;73,50;10;2,6
1964;8;13;41,00;72,27;5;3,3
1964;8;15;39,50;74,00;5;3,3
1964;8;18;41,53;71,37;5;2,8
1964;8;18;41,95;70,00;5;3,1
1964;8;18;41,70;71,70;5;3,3
1964;8;31;39,58;69,42;5;3,1
1964;8;31;39,82;71,78;10;2,8
1964;9;2;42,13;69,30;5;2,8
1964;9;6;41,00;71,37;15;2,8
1964;9;8;42,20;73,10;5;2,8
1964;9;16;40,00;67,92;15;2,8
1964;9;20;42,03;69,02;5;2,8
1964;9;22;40,07;73,08;5;2,9
1964;9;23;41,07;71,53;5;2,8
1964;9;27;39,72;70,18;5;3,1
1964;9;30;41,07;71,32;15;2,8
1964;10;9;39,60;67,20;5;3,1
1964;10;10;41,92;68,70;5;3,3
1964;10;13;37,40;68,30;5;3,1
1964;10;13;39,67;74,00;5;3,3
1964;10;24;40,23;70,04;5;2,8
1964;11;1;41,56;71,60;15;3,3
1964;11;3;41,40;69,00;5;2,7
1964;11;16;39,70;72,25;20;3,1
1964;11;21;39,60;73,90;5;3,2
1964;11;27;38,28;67,98;10;3,5
1964;11;27;41,20;73,90;5;2,6
1964;11;27;40,23;72,03;10;3,3
1964;12;1;40,02;71,12;5;2,8
1964;12;2;41,65;72,67;25;3,1
1964;12;10;41,82;71,82;5;2,8
1964;12;12;39,55;72,38;5;2,8
1964;12;14;40,52;73,53;15;2,6
1964;12;18;37,10;68,50;5;2,6
1964;12;23;39,57;71,97;15;2,8
1964;12;29;40,49;73,27;25;2,7
1964;12;30;38,70;67,93;15;2,9
1965;1;8;41,03;73,18;20;2,8
1965;1;11;41,58;73,85;5;2,8
1965;1;26;39,95;68,97;5;2,6
1965;1;30;39,58;71,25;10;3,1
1965;1;31;39,50;71,96;5;2,6
1965;2;1;41,93;73,07;15;2,9
1965;2;2;39,88;69,05;20;3,2
1965;2;4;39,62;73,62;5;3,4
1965;2;5;41,43;72,25;5;2,6
1965;2;8;39,52;73,77;5;2,8
1965;2;9;39,57;73,97;30;2,9
1965;2;13;40,92;71,42;25;2,9
1965;2;16;39,87;72,78;5;3,1
1965;2;17;39,57;71,81;5;2,8
1965;2;21;39,71;72,12;5;2,8
1965;2;23;40,70;71,24;5;2,6
1965;3;4;39,87;71,12;29;2,6
1965;3;5;40,75;73,25;25;3,3
1965;3;8;37,40;68,40;5;3,9
1965;3;11;39,50;72,50;5;2,6
1965;3;11;40,20;69,90;5;2,7
1965;3;17;40,83;69,33;12;5,0
1965;3;17;40,82;69,45;5;2,8
1965;3;17;40,85;69,33;15;3,1
1965;3;17;40,80;69,38;15;3,2
1965;3;18;40,85;69,32;15;2,8
1965;3;18;41,08;72,57;5;2,6
1965;3;20;40,58;72,20;15;2,6
1965;4;2;39,97;71,25;5;2,6
1965;4;4;40,35;72,08;5;3,0
1965;4;4;41,07;71,21;25;4,2
1965;4;4;40,75;73,33;15;3,9
1965;4;6;41,78;72,72;5;3,3
1965;4;6;41,11;71,25;25;2,8
1965;4;8;40,83;69,33;5;3,1
1965;4;10;40,82;69,40;5;3,2
1965;4;10;39,65;73,62;10;3,6
1965;4;10;39,50;73,63;10;3,1
1965;4;13;39,72;73,37;5;2,6
1965;4;15;42,10;70,60;5;3,2
1965;4;16;39,90;72,20;5;2,6
1965;4;22;39,73;71,75;15;2,8
1965;4;27;41,30;72,65;5;2,6
1965;5;6;40,48;72,42;20;3,7
1965;5;7;39,50;73,28;5;2,7
1965;5;7;41,63;72,55;20;3,7
1965;5;8;39,50;73,40;5;2,8
1965;5;12;39,96;71,33;15;4,0
1965;5;13;40,12;71,67;10;3,3
1965;5;15;42,25;70,45;5;2,8
1965;5;16;40,48;72,22;15;3,3
1965;5;16;40,95;73,46;15;2,8
1965;5;17;41,64;73,20;20;2,9
1965;5;18;40,14;71,25;5;2,6
1965;5;23;40,35;72,14;5;2,7
1965;5;24;39,69;72,40;5;2,8
1965;5;27;41,27;72,53;20;2,6
1965;6;1;40,33;73,87;15;2,7
1965;6;2;40,20;71,35;10;2,8
1965;6;2;41,95;69,95;25;4,2
1965;6;6;42,33;72,42;15;2,6
1965;6;12;39,97;67,42;5;2,7
1965;6;13;41,03;71,00;25;4,2
1965;6;14;38,10;68,30;5;2,6
1965;7;2;39,75;69,52;5;3,6
1965;7;10;41,37;71,95;15;2,6
1965;7;12;39,50;72,00;5;2,6
1965;7;17;40,45;73,40;10;2,8
1965;7;17;37,15;67,68;5;2,8
1965;7;17;37,08;67,67;5;2,7
1965;7;18;37,30;67,90;5;3,7
1965;7;18;40,20;72,30;5;3,2
1965;7;22;40,95;72,43;5;2,7
1965;7;24;40,63;73,30;20;3,6
1965;7;26;41,82;69,90;20;4,5
